time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity
0.06,-0.012034623004731747,0.002714515691803464,10.020605683910036,5.6724266170871775,0.8865945463409872,0.0,-0.6735091161511177,0.11128960444661579,0.5333000881495511,-10.518477203014456,10.816466563388744,0.0
0.12000000000000001,-0.06311005942583435,0.009379922664849273,10.053662828646996,2.754200229908598,1.2252135313329386,0.0,-0.596189139996451,0.08489933644557318,0.48428357735443717,-15.457827573792738,19.278455722914895,0.0
0.18,-0.10864634530604701,0.01808204304328719,10.06613286575049,3.965142625483722,0.6403533549495393,0.0,-0.4873858216994417,0.045296891337589185,-0.14174993081296205,-19.075021404004726,24.359024743401545,0.0
0.23999999999999996,-0.16238144652864833,0.010999047910449424,10.03401712632733,2.9593267213619185,3.2748980143850943,0.0,-1.2941453544810253,-0.09726383097606689,-0.5879744686676912,-20.044911351267768,26.890450149883357,0.0
0.3,-0.227077346813766,-0.0020687264570552265,10.004269779330139,1.8604414218487335,5.1405509102897256,0.0,-0.6684917746557127,-0.32694272435515104,-0.6027329051686536,-19.328608812819226,28.0247598166703,0.0
0.36000000000000004,-0.24673999310948114,-0.0035002492679271826,9.950279941796937,0.8078576449754573,0.5916761129268062,0.0,-0.19311480551118856,0.39503944277036557,-1.0822839160356146,-18.599064624583043,28.509371796615863,0.0
0.4200000000000001,-0.2885816757152895,0.03861559358853766,9.879162419204164,3.052675552692124,2.314234890524741,0.0,-1.3334697578628352,0.8041393890543896,-1.416774651469389,-23.09860591922589,28.711271824591055,0.0
0.48000000000000015,-0.3824289972441922,0.08375722262091799,9.800809787350689,2.6003676167930827,4.040200038712321,0.0,-1.5577426154366534,0.6534045970567358,-1.1450260380602644,-20.834767450114356,28.79599385496769,0.0
0.5400000000000001,-0.44966400730127,0.11831961150418681,9.723448953073326,1.612550201507374,5.768742434782464,0.0,-0.6579597541774272,0.6676544866815587,-1.5928519943070272,-19.661144218637197,28.823261551245196,0.0
0.6000000000000002,-0.48363867502032737,0.18438426612889902,9.613783297101905,0.6454001845882731,1.2151430051727443,0.0,-0.7130844676734756,1.4891121688488065,-1.956294569966039,-18.60897894840424,28.830798867374707,0.0
0.6600000000000003,-0.560987838082,0.2735359215272205,9.481024567565024,0.739906483651497,2.945084025553337,0.0,-1.7980095171547759,1.2721180847629976,-2.6718275958376174,-21.33915431802311,28.834587175629615,0.0
0.7200000000000003,-0.6650320219604995,0.33394867500634057,9.277159441867282,5.749859440839433,4.675032265996606,0.0,-1.4092016589559462,0.92682311892764,-4.083086582451127,-21.619818501581204,28.829048665008123,0.0
0.7800000000000004,-0.7146487290926637,0.38376685212463807,9.02283400341353,5.285949057097415,0.121601507027151,0.0,-0.4127436164040088,0.5633220101054253,-4.194877189750439,-23.887631110669233,28.829533384701858,0.0
0.8400000000000004,-0.7553525259248506,0.387420795203445,8.768755697152844,4.31730719381533,1.8514530669064975,0.0,-1.1987937713251915,-0.27839680326099636,-4.437684805770176,-25.593333250051913,28.832783591491708,0.0
0.9000000000000005,-0.8561551565603281,0.38326049307666205,8.498149513034212,2.8307433269343054,3.5814943822653262,0.0,-1.926408097239837,0.11471471923855096,-4.345324978803873,-25.125306755279578,28.835823573078432,0.0
0.9600000000000005,-0.9501457189331861,0.3815361765223232,8.240577080819635,1.649921826733432,5.311673355778897,0.0,-1.0518971194146078,-0.09575401064168183,-4.453779547066198,-23.81815930499282,28.83704900431968,0.0
1.0200000000000005,-0.9952670968426934,0.3988705011429191,7.956879545318024,1.0187538001584713,0.758981285196894,0.0,-0.6891103440395993,0.7628744927815131,-4.933344792211329,-21.73299502197767,28.84754349224608,0.0
1.0800000000000005,-1.0639861176732277,0.4569058009691217,7.651563447326568,6.014231900799897,2.4898300129931563,0.0,-1.6579080553272052,1.0064629567530996,-5.4296635374502795,-21.484551933841384,28.847380929908066,0.0
1.1400000000000006,-1.1707017613938502,0.5192200315855123,7.287503984155501,0.11971280037700005,4.220543795503023,0.0,-1.6965472419402843,1.0055457998706148,-6.724866351596492,-18.418521291063687,28.84174793888694,0.0
1.2000000000000006,-1.2455037136401375,0.5771950069725504,6.8625798836762835,5.34670897969885,5.950899922091178,0.0,-0.8378715683333533,0.864373821277432,-7.240824072017264,-17.943981852848523,28.835210491263695,0.0
1.2600000000000007,-1.2952179140138167,0.625830131934736,6.425916199069714,3.2288554865418657,1.3978714376049135,0.0,-1.1475714631463727,1.1160387670266423,-7.646392055295848,-23.548603949513357,28.83703463081089,0.0
1.3200000000000007,-1.3932646978256258,0.6904640128786492,5.955044709893187,2.2747730615318638,3.12806008306913,0.0,-2.0001635033707195,0.9493286409696267,-7.854083082994858,-21.98274214850342,28.835621377045946,0.0
1.3800000000000008,-1.5034402617402518,0.7226049620531169,5.482704502999973,1.0540936266845993,4.858178207439138,0.0,-1.424806484034282,0.19307324437248366,-8.050217702719056,-22.80812107384969,28.834815159914218,0.0
1.4400000000000008,-1.5621072186868359,0.7409468403918402,4.99329040978736,6.102962879502716,0.30519607166511875,0.0,-0.7186388452504361,0.4379812358478926,-8.099660022673438,-21.989513366130904,28.839437363643956,0.0
1.5000000000000009,-1.6228155404636249,0.7600183577878364,4.5100483790155135,4.799974880140031,2.0355847959132127,0.0,-1.4884132965693284,0.20822934120947267,-8.21111147956592,-21.74021294648014,28.840371384667186,0.0
1.560000000000001,-1.739910428397313,0.7928085572129279,3.9851998329922984,5.726170318457569,3.7659734500182083,0.0,-2.1146642556339064,0.8785313567381583,-9.495726094960792,-25.403638187750236,28.83894976244785,0.0
1.620000000000001,-1.8341459644008458,0.8560540697037772,3.3791274551849537,4.799501764389225,5.496162156771472,0.0,-0.9037267390401269,1.0326467733321096,-10.484000678394702,-27.32357531007314,28.832433979168794,0.0
1.680000000000001,-1.869866676285378,0.8862035012962799,2.7216608199829917,3.2680045476815387,0.9430954540216847,0.0,-0.6171933065174725,0.05224482474209147,-11.634310147552846,-28.178526381735832,28.839304644907873,0.0
1.740000000000001,-1.9425254041450155,0.8861719853790235,1.9980839764021023,1.6138568282133994,2.6736463775532826,0.0,-1.8262280580597987,-0.1559475403623925,-12.225397479829365,-27.784996441322445,28.846933801068616,0.0
1.8000000000000012,-2.0579800559284034,0.8433357320348612,1.2444603191468164,0.030228029446617732,4.404381415152823,0.0,-1.7018585077558745,-1.1162757942636488,-13.107530425816904,-27.15930502356682,28.843456910551993,0.0
1.8600000000000012,-2.1257681850931403,0.7720609198902382,0.4440048890300277,5.073292735682015,6.134981692614073,0.0,-0.680311527566268,-1.4090905247745045,-13.421827357724831,-25.732107702775473,28.84315770499548,0.0
1.9200000000000013,-2.173203800662109,0.6484248127189084,0.0,4.039134761655326,1.5823065843050248,0.0,-1.217576941857984,-2.5504570848350423,-14.069964126156217,-27.50991542662318,28.8397568294035,0.0
